obj_id,obj_title,obj_beginyear,obj_endyear,obj_medium,obj_dimensions,obj_inscription,obj_attribution,obj_class,loc_site,loc_room,loc_description,img_url
50257,Winter Harmony,1890.0,1900.0,oil on canvas,"overall: 65.4 x 81.1 cm (25 3/4 x 31 15/16 in.)
framed: 85.1 x 100 x 5.7 cm (33 1/2 x 39 3/8 x 2 1/4 in.)",lower right: J. H. Twachtman,John Henry Twachtman,painting,West Building,M-070,West Main Floor Gallery 70,"https://api.nga.gov/iiif/2eeb0ac6-e474-487d-9b31-7e8777b612fd/full/!500,500/0/default.jpg"
50259,Mrs. Samuel Chandler,1780.0,1780.0,oil on canvas,"overall: 139.1 x 121.7 cm (54 3/4 x 47 15/16 in.)
framed: 155.6 x 137.8 x 5.3 cm (61 1/4 x 54 1/4 x 2 1/16 in.)",,Winthrop Chandler,painting,West Building,M-063,West Main Floor Gallery 63,"https://api.nga.gov/iiif/8146c2b4-9486-496e-abec-0a8b7b9629df/full/!500,500/0/default.jpg"
50261,The Cornell Farm,1848.0,1848.0,oil on canvas,"overall: 93.3 x 124.4 cm (36 3/4 x 49 in.)
framed: 119.1 x 149.9 x 6 cm (46 7/8 x 59 x 2 3/8 in.)","across bottom: An Indian summer view of the Farm & Stock of JAMES C. CORNELL of Northampton Bucks county Pennsylvania.  That took the Premium in the Agricultural society, october the 12, 1848 / Painted by E. Hicks in the 69th year of his age.",Edward Hicks,painting,West Building,M-063,West Main Floor Gallery 63,"https://api.nga.gov/iiif/230d8d65-5bec-485e-8db6-95ce06ad2812/full/!500,500/0/default.jpg"
50290,Standing Woman,1910.0,1910.0,bronze,overall: 191.2 x 54 x 39.9 cm (75 1/4 x 21 1/4 x 15 11/16 in.),left side of base: W. LEHMBRUCK. 1910 / PARIS,Wilhelm Lehmbruck,sculpture,West Building,G-005,West Ground Floor Gallery 5,"https://api.nga.gov/iiif/45f53632-45df-4b0a-ad62-8f79978a3e4f/full/!500,500/0/default.jpg"
50291,Eleazer Tyng,1772.0,1772.0,oil on canvas,"overall: 126.5 x 100.2 cm (49 13/16 x 39 7/16 in.)
framed: 149.5 x 125.1 cm (58 7/8 x 49 1/4 in.)",lower left: John Singleton Copley / pinx.1772.Boston.-,John Singleton Copley,painting,West Building,M-060-B,West Main Floor Gallery 60 B,"https://api.nga.gov/iiif/9f783b54-1eec-4e34-aecc-2031f08bbc74/full/!500,500/0/default.jpg"
50299,El Rio de Luz (The River of Light),1877.0,1877.0,oil on canvas,"overall: 138.1 x 213.7 cm (54 3/8 x 84 1/8 in.)
framed: 160.7 x 237.5 x 7.6 cm (63 1/4 x 93 1/2 x 3 in.)",lower right: F. E. CHURCH / 1877,Frederic Edwin Church,painting,West Building,M-067,West Main Floor Gallery 67,"https://api.nga.gov/iiif/b43625a8-5923-43de-a9c2-949493a9116a/full/!500,500/0/default.jpg"
50655,"The White Cloud, Head Chief of the Iowas",1844.0,1845.0,oil on canvas,overall: 71 x 58 cm (27 15/16 x 22 13/16 in.),,George Catlin,painting,West Building,M-063,West Main Floor Gallery 63,"https://api.nga.gov/iiif/976516e2-138f-4a15-9eb1-301c001dcaee/full/!500,500/0/default.jpg"
50656,The Female Eagle - Shawano,1830.0,1830.0,oil on canvas,"overall: 72.2 x 59 cm (28 7/16 x 23 1/4 in.)
framed: 81.3 x 67.9 cm (32 x 26 3/4 in.)",,George Catlin,painting,West Building,M-063,West Main Floor Gallery 63,"https://api.nga.gov/iiif/9330041d-ca38-4319-aa12-6c10a784f88a/full/!500,500/0/default.jpg"
50657,Boy Chief - Ojibbeway,1843.0,1843.0,oil on canvas,"overall: 71 x 58.3 cm (27 15/16 x 22 15/16 in.)
framed: 80 x 67.6 cm (31 1/2 x 26 5/8 in.)",,George Catlin,painting,West Building,M-063,West Main Floor Gallery 63,"https://api.nga.gov/iiif/0619c416-3dfc-4772-bed3-2c35e89b5fd6/full/!500,500/0/default.jpg"
50684,Benjamin and Eleanor Ridgely Laming,1788.0,1788.0,oil on canvas,"overall: 106 x 152.5 cm (41 3/4 x 60 1/16 in.)
framed: 125.1 x 171.5 x 7 cm (49 1/4 x 67 1/2 x 2 3/4 in.)",,Charles Willson Peale,painting,West Building,M-062,West Main Floor Gallery 62,"https://api.nga.gov/iiif/e078bb46-0f0b-4f8b-98df-b99e7627c324/full/!500,500/0/default.jpg"
50686,Arabs Skirmishing in the Mountains,1863.0,1863.0,oil on canvas,"overall: 92.5 x 74.5 cm (36 7/16 x 29 5/16 in.)
framed: 121.3 x 103.2 cm (47 3/4 x 40 5/8 in.)",lower center: Eug. Delacroix 1863.,Eugène Delacroix,painting,West Building,M-081,West Main Floor Gallery 81,"https://api.nga.gov/iiif/87ece172-f4cb-4a1c-9439-3f29ef085665/full/!500,500/0/default.jpg"
50749,Tiger Surprising an Antelope,1831.0,1831.0,bronze,overall: 34.9 x 55.8 x 22.9 cm (13 3/4 x 21 15/16 x 9 in.),incised into model on right front of base: BARYE,Antoine-Louis Barye,sculpture,West Building,G-008,West Ground Floor Gallery 8,"https://api.nga.gov/iiif/3ae3d9c0-95bb-45d3-9454-48ff8a030e1f/full/!500,500/0/default.jpg"
50838,Anne Fairchild Bowler (Mrs. Metcalf Bowler),1763.0,1763.0,oil on canvas,"overall: 127.2 x 102.2 cm (50 1/16 x 40 1/4 in.)
framed: 142.9 x 118.1 x 4.4 cm (56 1/4 x 46 1/2 x 1 3/4 in.)",,John Singleton Copley,painting,West Building,M-060-B,West Main Floor Gallery 60 B,"https://api.nga.gov/iiif/eddc41f9-a570-4408-a046-7d8bde0f1fe4/full/!500,500/0/default.jpg"
50852,Landing at Sabbath Day Point,1853.0,1853.0,oil on canvas,"overall: 25.4 x 39.9 cm (10 x 15 11/16 in.)
framed: 38.1 x 52.1 x 6.4 cm (15 x 20 1/2 x 2 1/2 in.)","lower right, JF in ligature: JF.K.",John Frederick Kensett,painting,West Building,M-091,West Main Floor Gallery 91,"https://api.nga.gov/iiif/639e58d7-189f-4de1-b975-35a47af812f6/full/!500,500/0/default.jpg"
52087,Saint Matthew,1640.0,1640.0,terracotta,overall: 38 x 32.4 x 19.8 cm (14 15/16 x 12 3/4 x 7 13/16 in.),,Alessandro Algardi,sculpture,West Building,G-010,West Ground Floor Gallery 10,"https://api.nga.gov/iiif/1981c383-aef0-4edf-8fff-7d1fd0233e5a/full/!500,500/0/default.jpg"
52156,Beach at Trouville,1864.0,1865.0,oil on wood,"overall (including surrounding strips of wood, approx. .005): 27 x 49.1 cm (10 5/8 x 19 5/16 in.)
framed: 41.3 x 63.3 x 9.5 cm (16 1/4 x 24 15/16 x 3 3/4 in.)",lower right: E. Boudin.,Eugène Boudin,painting,West Building,M-092,West Main Floor Gallery 92,"https://api.nga.gov/iiif/c50251b6-5e1f-4fdc-a37c-153a42b2fe2b/full/!500,500/0/default.jpg"
52187,Ships Riding on the Seine at Rouen,1872.0,1873.0,oil on canvas,"overall: 37.7 x 46 cm (14 13/16 x 18 1/8 in.)
framed: 59.7 x 68 x 10.2 cm (23 1/2 x 26 3/4 x 4 in.)",lower left: Claude Monet,Claude Monet,painting,West Building,M-087,West Main Floor Gallery 87,"https://api.nga.gov/iiif/73069488-cbc0-412b-a9fd-8094e24e2915/full/!500,500/0/default.jpg"
52207,Young Woman Braiding Her Hair,1876.0,1876.0,oil on canvas,"overall: 55.5 x 46 cm (21 7/8 x 18 1/8 in.)
framed: 76.8 x 68 x 7 cm (30 1/4 x 26 3/4 x 2 3/4 in.)",lower left: Renoir.76,Auguste Renoir,painting,West Building,M-082,West Main Floor Gallery 82,"https://api.nga.gov/iiif/535245c8-9921-4526-8d1f-f67d80fa6bec/full/!500,500/0/default.jpg"
52220,Young Spanish Woman with a Guitar,1898.0,1898.0,oil on canvas,"overall: 55.6 x 65.2 cm (21 7/8 x 25 11/16 in.)
framed: 81.9 x 92.1 x 10.1 cm (32 1/4 x 36 1/4 x 4 in.)",lower right: Renoir.98.,Auguste Renoir,painting,West Building,M-081,West Main Floor Gallery 81,"https://api.nga.gov/iiif/4ea1a505-ffe0-4045-9323-454992344051/full/!500,500/0/default.jpg"
52225,"Study for ""La Grande Jatte""",1884.0,1885.0,oil on wood,"overall: 15.9 x 25 cm (6 1/4 x 9 13/16 in.)
framed: 33.3 x 41.9 x 5.7 cm (13 1/8 x 16 1/2 x 2 1/4 in.)",lower left with stamp: Seurat,Georges Seurat,painting,West Building,M-088,West Main Floor Gallery 88,"https://api.nga.gov/iiif/a65a3648-e5a9-48a5-82c6-e002562a2baa/full/!500,500/0/default.jpg"
52226,"Boulevard Héloïse, Argenteuil",1872.0,1872.0,oil on canvas,"overall: 39.5 x 59.6 cm (15 9/16 x 23 7/16 in.)
framed: 63.2 x 85.1 x 10.8 cm (24 7/8 x 33 1/2 x 4 1/4 in.)",lower left: Sisley. 72.,Alfred Sisley,painting,West Building,M-082,West Main Floor Gallery 82,"https://api.nga.gov/iiif/0408957a-17a2-49d8-96dd-f3ee2acb77b3/full/!500,500/0/default.jpg"
52237,Woman in Black,1891.0,1891.0,oil on cardboard,"overall: 26.8 x 21.9 cm (10 9/16 x 8 5/8 in.)
framed: 45.7 x 39.7 x 4.1 cm (18 x 15 5/8 x 1 5/8 in.)",lower left with atelier stamp: E Vuillard,Edouard Vuillard,painting,East Building,EG-103-C,"East Bldg, Ground Gal 103C (Pod 2)","https://api.nga.gov/iiif/d38113c4-9ddd-4584-90a0-93e63d33312b/full/!500,500/0/default.jpg"
52238,Two Women Drinking Coffee,1893.0,1893.0,oil on cardboard,"overall: 21.5 x 28.8 cm (8 7/16 x 11 5/16 in.)
framed: 37.7 x 45.4 x 5.3 cm (14 13/16 x 17 7/8 x 2 1/16 in.)",,Edouard Vuillard,painting,East Building,EG-103-C,"East Bldg, Ground Gal 103C (Pod 2)","https://api.nga.gov/iiif/3044237e-296c-42b3-8d25-1c7d6f6f78e9/full/!500,500/0/default.jpg"
52239,The Yellow Curtain,1893.0,1893.0,oil on canvas,"overall: 34.7 x 38.7 cm (13 11/16 x 15 1/4 in.)
framed: 52.7 x 58.4 x 7.3 cm (20 3/4 x 23 x 2 7/8 in.)",lower left with atelier stamp: E Vuillard,Edouard Vuillard,painting,East Building,EG-103-C,"East Bldg, Ground Gal 103C (Pod 2)","https://api.nga.gov/iiif/7b7f5a2e-1beb-4556-82e2-a1dde75df795/full/!500,500/0/default.jpg"
52240,Woman Sitting by the Fireside,1894.0,1894.0,oil on cardboard,"overall: 21.5 x 26.2 cm (8 7/16 x 10 5/16 in.)
framed: 38.7 x 44.8 x 7.6 cm (15 1/4 x 17 5/8 x 3 in.)",lower right: E Vuillard,Edouard Vuillard,painting,East Building,EG-103-C,"East Bldg, Ground Gal 103C (Pod 2)","https://api.nga.gov/iiif/e9e472f9-3319-4b9b-804e-0ed4dcb454d6/full/!500,500/0/default.jpg"
52241,Breakfast,1894.0,1894.0,oil on cardboard,"overall: 26.9 x 22.9 cm (10 9/16 x 9 in.)
framed: 43.1 x 39.3 x 6.9 cm (16 15/16 x 15 1/2 x 2 11/16 in.)",lower left: E Vuillard 94,Edouard Vuillard,painting,East Building,EG-103-C,"East Bldg, Ground Gal 103C (Pod 2)","https://api.nga.gov/iiif/98c75819-17ec-4674-82c9-1dd4d738db0e/full/!500,500/0/default.jpg"
52243,Vase of Flowers on a Mantelpiece,1900.0,1900.0,oil on cardboard,"overall: 36.2 x 29.5 cm (14 1/4 x 11 5/8 in.)
framed: 52.4 x 45.6 x 10.2 cm (20 5/8 x 17 15/16 x 4 in.)",upper right: E Vuillard,Edouard Vuillard,painting,East Building,EG-103-C,"East Bldg, Ground Gal 103C (Pod 2)","https://api.nga.gov/iiif/0acda9d3-8c2f-4698-8af4-52ff72d7ccfb/full/!500,500/0/default.jpg"
52255,Love as Folly,1773.0,1776.0,oil on canvas,"overall (oval): 56.2 x 47.3 cm (22 1/8 x 18 5/8 in.)
framed: 78.7 x 62.2 x 8.3 cm (31 x 24 1/2 x 3 1/4 in.)",lower center: frago,Jean Honoré Fragonard,painting,West Building,G-011-A,West Ground Floor Gallery 11A,"https://api.nga.gov/iiif/362a8782-f0fd-4093-88f9-36cd0cbfed9b/full/!500,500/0/default.jpg"
52256,Love the Sentinel,1773.0,1776.0,oil on canvas,"overall (oval): 56.2 x 47.3 cm (22 1/8 x 18 5/8 in.)
framed: 77.5 x 62.9 x 8.3 cm (30 1/2 x 24 3/4 x 3 1/4 in.)",lower center: frago,Jean Honoré Fragonard,painting,West Building,G-011-A,West Ground Floor Gallery 11A,"https://api.nga.gov/iiif/dd43c48e-b08f-441f-b0cc-a8d0423399d2/full/!500,500/0/default.jpg"
52261,Beach near Etretat,1872.0,1872.0,oil on canvas,"overall: 12.3 x 25.5 cm (4 13/16 x 10 1/16 in.)
framed: 25.4 x 38.1 x 3.2 cm (10 x 15 x 1 1/4 in.)",lower left: COROT,Jean-Baptiste-Camille Corot,painting,West Building,M-091,West Main Floor Gallery 91,"https://api.nga.gov/iiif/fc7081c4-1dcb-4436-84e8-3ea0dd73ee1f/full/!500,500/0/default.jpg"
52265,Seashore with Fishermen,1781.0,1782.0,oil on canvas,"overall: 101.9 x 127.6 cm (40 1/8 x 50 1/4 in.)
framed: 124.5 x 149.9 x 7 cm (49 x 59 x 2 3/4 in.)",,Thomas Gainsborough,painting,West Building,M-058,West Main Floor Gallery 58,"https://api.nga.gov/iiif/0732c571-4c5c-484d-bc4c-10c945aa86f6/full/!500,500/0/default.jpg"
52267,"María Teresa de Borbón y Vallabriga, later Condesa de Chinchón",1783.0,1783.0,oil on canvas,"overall: 134.5 x 117.5 cm (52 15/16 x 46 1/4 in.)
framed: 154.3 x 136.8 x 5.7 cm (60 3/4 x 53 7/8 x 2 1/4 in.)","lower left: LA S.D. MARIA TERESA / HIXA DEL SER. INFANTE / D. LUIS / DE EDAD DE DOS ANOS Y NUEVE MESES (The S[enorita] D[oña] Teresa, daughter of the Most Serene Infante, Don Luis, at the age of two years and nine months); bears inventory marks from the collection at Boadilla del Monte, probably by nineteenth-century hands, at lower left: B; at lower right: 15.5",Francisco Goya,painting,West Building,M-052,West Main Floor Gallery 52,"https://api.nga.gov/iiif/7f6da94c-914c-48e3-88ff-fbe75e4ed079/full/!500,500/0/default.jpg"
52279,Rotterdam Ferry-Boat,1833.0,1833.0,oil on canvas,"overall: 92.3 x 122.5 cm (36 5/16 x 48 1/4 in.)
framed: 115.6 x 146 x 7.6 cm (45 1/2 x 57 1/2 x 3 in.)",,Joseph Mallord William Turner,painting,West Building,M-057,West Main Floor Gallery 57,"https://api.nga.gov/iiif/d902b68e-b9cc-448c-856c-9bf49745d31d/full/!500,500/0/default.jpg"
52381,Eve,1890.0,1890.0,glazed ceramic,overall: 60.6 x 27.9 x 27.3 cm (23 7/8 x 11 x 10 3/4 in.),"in relief on self-base near left foot: P Gauguin; glued to rear of base, a scalloped paper disc stamped in ink: DOUANE / PARIS / CENTRALE",Paul Gauguin,sculpture,West Building,M-083,West Main Floor Gallery 83,"https://api.nga.gov/iiif/54c09431-7ab9-44fe-97c2-41759ad6506e/full/!500,500/0/default.jpg"
52389,Antony Valabrègue,1866.0,1866.0,oil on canvas,"overall: 116.3 x 98.4 cm (45 13/16 x 38 3/4 in.)
framed: 144.8 × 127 × 12.7 cm (57 × 50 × 5 in.)",lower right: P.Cezanne,Paul Cézanne,painting,West Building,M-090,West Main Floor Gallery 90,"https://api.nga.gov/iiif/8d80cc21-6326-4dab-b6c2-4e667a8e4acc/full/!500,500/0/default.jpg"
52404,The Grand Dauphin,1688.0,1699.0,bronze,"overall (with base): 57 x 21.3 x 48 cm (22 7/16 x 8 3/8 x 18 7/8 in.)
accessory size: 11.8 x 19.7 x 39.5 cm (4 5/8 x 7 3/4 x 15 9/16 in.)
gross weight (sculpture): 31.000 lb
gross weight (support): 11.000 lb",,after Martin Desjardins,sculpture,West Building,G-012,West Ground Floor Gallery 12,"https://api.nga.gov/iiif/e741ceb2-c891-4773-926d-385024b17699/full/!500,500/0/default.jpg"
52405,Louis XIV,1683.0,1699.0,bronze,"overall (with base): 56.6 x 21.9 x 40 cm (22 5/16 x 8 5/8 x 15 3/4 in.)
accessory size: 11.7 x 19.3 x 39.3 cm (4 5/8 x 7 5/8 x 15 1/2 in.)
gross weight (sculpture): 33.000 lb
gross weight (support): 10.000 lb",,after Martin Desjardins,sculpture,West Building,G-012,West Ground Floor Gallery 12,"https://api.nga.gov/iiif/eaab9846-a93b-4c3f-bcdd-c9aae52110d5/full/!500,500/0/default.jpg"
52624,The Seine,1902.0,1902.0,oil on canvas,"overall: 22.8 x 33 cm (9 x 13 in.)
framed: 41.9 x 52.1 x 6.4 cm (16 1/2 x 20 1/2 x 2 1/2 in.)","lower left: F.F. Gut[ekunst] / H.O. T[anner] / [...]y 10, 1902; on cardboard backing now removed: Presented to / Mr. F. F. Gutekunst / H.O. Tanner / Seine  1902  Paris",Henry Ossawa Tanner,painting,West Building,M-087,West Main Floor Gallery 87,"https://api.nga.gov/iiif/ed0b70d3-a43b-4a00-89ac-657b7e396689/full/!500,500/0/default.jpg"
53034,Plum Brandy,1877.0,1877.0,oil on canvas,"overall: 73.6 x 50.2 cm (29 x 19 3/4 in.)
framed: 87.6 x 64.1 x 5.7 cm (34 1/2 x 25 1/4 x 2 1/4 in.)",lower left on table: manet,Edouard Manet,painting,West Building,M-089,West Main Floor Gallery 89,"https://api.nga.gov/iiif/034ec3ed-7a47-4f14-aa8a-ce48cb6e11a5/full/!500,500/0/default.jpg"
53119,At the Water's Edge,1890.0,1890.0,oil on canvas,"overall: 73 x 92.5 cm (28 3/4 x 36 7/16 in.)
framed: 102.9 x 121.9 x 11.4 cm (40 1/2 x 48 x 4 1/2 in.)",,Paul Cézanne,painting,West Building,M-084,West Main Floor Gallery 84,"https://api.nga.gov/iiif/192960e2-e4f3-4645-be6f-414a492e1f48/full/!500,500/0/default.jpg"
53124,Still Life with a White Mug,1764.0,1764.0,oil on canvas,"overall: 33.1 x 41.2 cm (13 1/16 x 16 1/4 in.)
framed: 52.1 x 60 x 6 cm (20 1/2 x 23 5/8 x 2 3/8 in.)",,Jean Siméon Chardin,painting,West Building,M-053,West Main Floor Gallery 53,"https://api.nga.gov/iiif/5983913c-1ece-4631-9b32-f7b450695dc1/full/!500,500/0/default.jpg"
53140,Lady with a Dog,1891.0,1891.0,oil on cardboard,"overall: 75 x 57.2 cm (29 1/2 x 22 1/2 in.)
framed: 100.3 x 82.5 x 8.2 cm (39 1/2 x 32 1/2 x 3 1/4 in.)",lower right initials in monogram followed by rest of last name: THLautrec / 91,Henri de Toulouse-Lautrec,painting,West Building,M-080,West Main Floor Gallery 80,"https://api.nga.gov/iiif/12fe2768-f444-4d16-a86b-1ddc5bd01423/full/!500,500/0/default.jpg"
53143,Peace Establishing Her Reign,1512.0,1512.0,bronze,overall: 40.6 x 33.9 x 7.6 cm (16 x 13 3/8 x 3 in.),,Antonio Lombardo,sculpture,West Building,G-014,West Ground Floor Gallery 14,"https://api.nga.gov/iiif/bba4911e-02d7-491f-adee-c6bee8dad454/full/!500,500/0/default.jpg"
53160,Saint Sebastian,1712.0,1712.0,bronze,overall: 90.5 x 36.8 x 37.6 cm (35 5/8 x 14 1/2 x 14 13/16 in.),,François Coudray,sculpture,West Building,G-010,West Ground Floor Gallery 10,"https://api.nga.gov/iiif/e38ceb21-13f7-45c9-af41-ca62dbdc223c/full/!500,500/0/default.jpg"
53161,Mounted Trumpeters of Napoleon's Imperial Guard,1813.0,1814.0,oil on canvas,"overall: 60.4 x 49.6 cm (23 3/4 x 19 1/2 in.)
framed: 76.8 x 66 cm (30 1/4 x 26 in.)",,Théodore Gericault,painting,West Building,M-052,West Main Floor Gallery 52,"https://api.nga.gov/iiif/a85ccd40-d8e0-46ee-b1ec-9ec665cf5d23/full/!500,500/0/default.jpg"
53312,Stem Bowl,1426.0,1435.0,porcelain with underglaze blue decoration,overall: 8.3 x 15.6 cm (3 1/4 x 6 1/8 in.),in standard script on the interior in underglaze blue in one column of six characters: Da Ming Quande nian zhi (made in the Xuande reign of the great Ming dynasty),Chinese Ming Dynasty,decorative art,West Building,M-025,West Main Floor Gallery 25,"https://api.nga.gov/iiif/8d956a6f-c800-43f2-af26-721ca4ea65d6/full/!500,500/0/default.jpg"
53357,Vase,1736.0,1795.0,porcelain with overglaze famille rose enamels,overall: 17.2 x 15 cm (6 3/4 x 5 7/8 in.),in seal script on the base in underglaze blue in three columns of two characters each: Da Qing Qianlong nian zhi (made in the Qianlong reign of the great Qing dynasty),Chinese Qing Dynasty,decorative art,West Building,G-011-A,West Ground Floor Gallery 11A,"https://api.nga.gov/iiif/fb8c0dff-c48e-4728-b1b1-53503666f2e3/full/!500,500/0/default.jpg"
53578,Gustav Mahler,1909.0,1909.0,bronze,overall: 34.6 x 24.5 x 24.7 cm (13 5/8 x 9 5/8 x 9 3/4 in.),"on proper left side of neck: A. Rodin; on proper right side of neck, in the back, incised by hand in model prior to casting: ALEXIS RUDIER / FONDEUR PARIS; on proper left underside of collarbone in raised letters, integral to cast: A. Rodin",Auguste Rodin,sculpture,West Building,G-002,West Ground Floor Gallery 2,"https://api.nga.gov/iiif/f2f8facf-fa8e-4fef-8825-241caef5d62c/full/!500,500/0/default.jpg"
53590,The Pistoia Crucifix,1600.0,1616.0,bronze,"overall (corpus): 86.9 x 79 x 20.6 cm (34 3/16 x 31 1/8 x 8 1/8 in.)
overall (cross): 167 x 90.1 cm (65 3/4 x 35 1/2 in.)",on banner at top of cross: INRI,Pietro Tacca,sculpture,West Building,G-010,West Ground Floor Gallery 10,"https://api.nga.gov/iiif/333f737e-5ef5-4df9-ae68-9006c9e72f70/full/!500,500/0/default.jpg"
53813,View of the Tiber near Perugia,1872.0,1874.0,oil on canvas,overall: 98 x 161.5 cm (38 9/16 x 63 9/16 in.),"lower right: G. Inness 1874; lower center, partially painted over: [Geo I]nness Rome 187[2?]",George Inness,painting,West Building,G-045,West Ground Floor Gallery 45,"https://api.nga.gov/iiif/4e1c9d12-3f6c-4290-81d4-358b2c0682c7/full/!500,500/0/default.jpg"
54129,Houses in Provence: The Riaux Valley near L'Estaque,1883.0,1883.0,oil on canvas,"overall: 65 x 81.3 cm (25 9/16 x 32 in.)
framed: 84.4 x 100.3 x 5.7 cm (33 1/4 x 39 1/2 x 2 1/4 in.)",,Paul Cézanne,painting,West Building,M-084,West Main Floor Gallery 84,"https://api.nga.gov/iiif/96a750e5-76bb-4773-892e-d73d79d671a8/full/!500,500/0/default.jpg"
54189,Bacchus and Ariadne,1711.0,1724.0,bronze,overall: 39.1 x 32.9 x 23.9 cm (15 3/8 x 12 15/16 x 9 7/16 in.),,Giovanni Battista Foggini,sculpture,West Building,G-010,West Ground Floor Gallery 10,"https://api.nga.gov/iiif/38c04a8e-1f59-4934-8568-20fd98677a00/full/!500,500/0/default.jpg"
54288,Thomas Fortune Ryan,1909.0,1910.0,bronze,overall: 63 x 51.5 x 29.5 cm (24 13/16 x 20 1/4 x 11 5/8 in.),on lower section of left arm in front: A. Rodin; on right shoulder in back: ALEXIS RUDIER / FONDEUR Paris; in relief on interior of left arm: A. Rodin,Auguste Rodin,sculpture,West Building,G-003,West Ground Floor Gallery 3,"https://api.nga.gov/iiif/6e0a1e45-c35e-497e-88b9-3b85f79018aa/full/!500,500/0/default.jpg"
54383,Seated Youth,1917.0,1917.0,composite tinted plaster,overall: 103.2 x 76.2 x 115.5 cm (40 5/8 x 30 x 45 1/2 in.),proper right side of base: W. LEHMBRUCK / 1917,Wilhelm Lehmbruck,sculpture,East Building,EM-217-A,"East Bldg, Mezz Gal 217A (Pod 1)","https://api.nga.gov/iiif/35d9ead3-a682-4b7f-aeca-5089f5538a46/full/!500,500/0/default.jpg"
54386,The Repentant Magdalen,1635.0,1640.0,oil on canvas,"overall: 113 × 92.7 cm (44 1/2 × 36 1/2 in.)
framed: 142.24 × 124.46 × 10.8 cm (56 × 49 × 4 1/4 in.)",,Georges de La Tour,painting,West Building,G-041,West Ground Floor Gallery 41,"https://api.nga.gov/iiif/e09726b3-80e9-4f7a-83fc-81a5122df494/full/!500,500/0/default.jpg"
54757,Giovanni Borgherini and His Tutor,1477.0,1510.0,oil on canvas,"overall: 47 x 60.7 cm (18 1/2 x 23 7/8 in.)
framed: 71.4 x 86 x 5.1 cm (28 1/8 x 33 7/8 x 2 in.)",lower center on scroll: NON VALET. / INGENIVM.NISI / FACTA/ VALEBVNT (Talent has no worth unless accomplishment follows),Attributed to Giorgione,painting,West Building,M-025,West Main Floor Gallery 25,"https://api.nga.gov/iiif/fa1013ab-042d-4b6b-8b29-cc2eac0b4dc1/full/!500,500/0/default.jpg"
54975,Eleanor Parke Custis Lewis (Mrs. Lawrence Lewis),1804.0,1804.0,oil on canvas,"overall: 73.7 x 61.6 cm (29 x 24 1/4 in.)
framed: 87.6 x 74 x 5.1 cm (34 1/2 x 29 1/8 x 2 in.)",,Gilbert Stuart,painting,West Building,M-060-A,West Main Floor Gallery 60 A,"https://api.nga.gov/iiif/050fd97c-bd92-4b9c-9040-db7d513b7833/full/!500,500/0/default.jpg"
